Indicateurs: Clé,Date,MIlieu,Sexe,Secteur d''activité: Nom,Régions: Nom,Faits: Valeur
28001579,2014-01-01 00:00:00,Communal,Féminin,Agriculture et peche,Délégation de Megrine,4
28001579,2014-01-01 00:00:00,Communal,Féminin,Mines  et énergie,Délégation de Megrine,45
28001579,2014-01-01 00:00:00,Communal,Féminin,Industrie manufacturière,Délégation de Megrine,968
28001579,2014-01-01 00:00:00,Communal,Féminin,Batiment et travaux publiques,Délégation de Megrine,27
28001579,2014-01-01 00:00:00,Communal,Féminin,Commerce,Délégation de Megrine,314
28001579,2014-01-01 00:00:00,Communal,Féminin,Transport,Délégation de Megrine,93
28001579,2014-01-01 00:00:00,Communal,Féminin,"Education, Santé et services administratifs",Délégation de Megrine,1411
28001579,2014-01-01 00:00:00,Communal,Féminin,Autres services,Délégation de Megrine,616
28001579,2014-01-01 00:00:00,Communal,Féminin,Non Declaré,Délégation de Megrine,8
28001579,2014-01-01 00:00:00,Communal,Masculin,Population occupée agée de 15 ans et plus,Délégation de Mohamedia,13956
28001579,2014-01-01 00:00:00,Communal,Masculin,Agriculture et peche,Délégation de Mohamedia,229
28001579,2014-01-01 00:00:00,Communal,Masculin,Mines  et énergie,Délégation de Mohamedia,315
28001579,2014-01-01 00:00:00,Communal,Masculin,Industrie manufacturière,Délégation de Mohamedia,2771
28001579,2014-01-01 00:00:00,Communal,Masculin,Batiment et travaux publiques,Délégation de Mohamedia,2623
28001579,2014-01-01 00:00:00,Communal,Masculin,Commerce,Délégation de Mohamedia,2128
28001579,2014-01-01 00:00:00,Communal,Masculin,Transport,Délégation de Mohamedia,1490
28001579,2014-01-01 00:00:00,Communal,Masculin,"Education, Santé et services administratifs",Délégation de Mohamedia,3131
28001579,2014-01-01 00:00:00,Communal,Masculin,Autres services,Délégation de Mohamedia,1261
28001579,2014-01-01 00:00:00,Communal,Masculin,Non Declaré,Délégation de Mohamedia,8
28001579,2014-01-01 00:00:00,Communal,Féminin,Population occupée agée de 15 ans et plus,Délégation de Mohamedia,5310
28001579,2014-01-01 00:00:00,Communal,Féminin,Agriculture et peche,Délégation de Mohamedia,44
28001579,2014-01-01 00:00:00,Communal,Féminin,Mines  et énergie,Délégation de Mohamedia,25
28001579,2014-01-01 00:00:00,Communal,Féminin,Industrie manufacturière,Délégation de Mohamedia,2478
28001579,2014-01-01 00:00:00,Communal,Féminin,Batiment et travaux publiques,Délégation de Mohamedia,46
28001579,2014-01-01 00:00:00,Communal,Féminin,Commerce,Délégation de Mohamedia,514
28001579,2014-01-01 00:00:00,Communal,Féminin,Transport,Délégation de Mohamedia,77
28001579,2014-01-01 00:00:00,Communal,Féminin,"Education, Santé et services administratifs",Délégation de Mohamedia,1547
28001579,2014-01-01 00:00:00,Communal,Féminin,Autres services,Délégation de Mohamedia,573
28001579,2014-01-01 00:00:00,Communal,Féminin,Non Declaré,Délégation de Mohamedia,6
28001579,2014-01-01 00:00:00,Rural,Masculin,Population occupée agée de 15 ans et plus,Délégation de Mohamedia,1407
28001579,2014-01-01 00:00:00,Rural,Masculin,Agriculture et peche,Délégation de Mohamedia,228
28001579,2014-01-01 00:00:00,Rural,Masculin,Mines  et énergie,Délégation de Mohamedia,31
28001579,2014-01-01 00:00:00,Rural,Masculin,Industrie manufacturière,Délégation de Mohamedia,270
28001579,2014-01-01 00:00:00,Rural,Masculin,Batiment et travaux publiques,Délégation de Mohamedia,374
28001579,2014-01-01 00:00:00,Rural,Masculin,Commerce,Délégation de Mohamedia,174
28001579,2014-01-01 00:00:00,Rural,Masculin,Transport,Délégation de Mohamedia,141
28001579,2014-01-01 00:00:00,Rural,Masculin,"Education, Santé et services administratifs",Délégation de Mohamedia,124
28001579,2014-01-01 00:00:00,Rural,Masculin,Autres services,Délégation de Mohamedia,66
28001579,2014-01-01 00:00:00,Rural,Masculin,Non Declaré,Délégation de Mohamedia,-1
28001579,2014-01-01 00:00:00,Rural,Féminin,Population occupée agée de 15 ans et plus,Délégation de Mohamedia,381
28001579,2014-01-01 00:00:00,Rural,Féminin,Agriculture et peche,Délégation de Mohamedia,52
28001579,2014-01-01 00:00:00,Rural,Féminin,Mines  et énergie,Délégation de Mohamedia,0
28001579,2014-01-01 00:00:00,Rural,Féminin,Industrie manufacturière,Délégation de Mohamedia,199
28001579,2014-01-01 00:00:00,Rural,Féminin,Batiment et travaux publiques,Délégation de Mohamedia,4
28001579,2014-01-01 00:00:00,Rural,Féminin,Commerce,Délégation de Mohamedia,36
28001579,2014-01-01 00:00:00,Rural,Féminin,Transport,Délégation de Mohamedia,7
28001579,2014-01-01 00:00:00,Rural,Féminin,"Education, Santé et services administratifs",Délégation de Mohamedia,56
28001579,2014-01-01 00:00:00,Rural,Féminin,Autres services,Délégation de Mohamedia,25
28001579,2014-01-01 00:00:00,Rural,Féminin,Non Declaré,Délégation de Mohamedia,2
28001579,2014-01-01 00:00:00,Communal,Masculin,Population occupée agée de 15 ans et plus,Délégation de Fouchana,10661
28001579,2014-01-01 00:00:00,Communal,Masculin,Agriculture et peche,Délégation de Fouchana,110
28001579,2014-01-01 00:00:00,Communal,Masculin,Mines  et énergie,Délégation de Fouchana,228
28001579,2014-01-01 00:00:00,Communal,Masculin,Industrie manufacturière,Délégation de Fouchana,2633
28001579,2014-01-01 00:00:00,Communal,Masculin,Batiment et travaux publiques,Délégation de Fouchana,1234
28001579,2014-01-01 00:00:00,Communal,Masculin,Commerce,Délégation de Fouchana,1821
28001579,2014-01-01 00:00:00,Communal,Masculin,Transport,Délégation de Fouchana,1170
28001579,2014-01-01 00:00:00,Communal,Masculin,"Education, Santé et services administratifs",Délégation de Fouchana,2200
28001579,2014-01-01 00:00:00,Communal,Masculin,Autres services,Délégation de Fouchana,1255
28001579,2014-01-01 00:00:00,Communal,Masculin,Non Declaré,Délégation de Fouchana,10
28001579,2014-01-01 00:00:00,Communal,Féminin,Population occupée agée de 15 ans et plus,Délégation de Fouchana,4636
28001579,2014-01-01 00:00:00,Communal,Féminin,Agriculture et peche,Délégation de Fouchana,14
28001579,2014-01-01 00:00:00,Communal,Féminin,Mines  et énergie,Délégation de Fouchana,17
28001579,2014-01-01 00:00:00,Communal,Féminin,Industrie manufacturière,Délégation de Fouchana,2087
28001579,2014-01-01 00:00:00,Communal,Féminin,Batiment et travaux publiques,Délégation de Fouchana,43
28001579,2014-01-01 00:00:00,Communal,Féminin,Commerce,Délégation de Fouchana,413
28001579,2014-01-01 00:00:00,Communal,Féminin,Transport,Délégation de Fouchana,79
28001579,2014-01-01 00:00:00,Communal,Féminin,"Education, Santé et services administratifs",Délégation de Fouchana,1409
28001579,2014-01-01 00:00:00,Communal,Féminin,Autres services,Délégation de Fouchana,568
28001579,2014-01-01 00:00:00,Communal,Féminin,Non Declaré,Délégation de Fouchana,6
28001579,2014-01-01 00:00:00,Rural,Masculin,Population occupée agée de 15 ans et plus,Délégation de Fouchana,7037
28001579,2014-01-01 00:00:00,Rural,Masculin,Agriculture et peche,Délégation de Fouchana,188
28001579,2014-01-01 00:00:00,Rural,Masculin,Mines  et énergie,Délégation de Fouchana,179
28001579,2014-01-01 00:00:00,Rural,Masculin,Industrie manufacturière,Délégation de Fouchana,2309
28001579,2014-01-01 00:00:00,Rural,Masculin,Batiment et travaux publiques,Délégation de Fouchana,1509
28001579,2014-01-01 00:00:00,Rural,Masculin,Commerce,Délégation de Fouchana,1153
28001579,2014-01-01 00:00:00,Rural,Masculin,Transport,Délégation de Fouchana,437
28001579,2014-01-01 00:00:00,Rural,Masculin,"Education, Santé et services administratifs",Délégation de Fouchana,759
28001579,2014-01-01 00:00:00,Rural,Masculin,Autres services,Délégation de Fouchana,495
28001579,2014-01-01 00:00:00,Rural,Masculin,Non Declaré,Délégation de Fouchana,8
28001579,2014-01-01 00:00:00,Rural,Féminin,Population occupée agée de 15 ans et plus,Délégation de Fouchana,3364
28001579,2014-01-01 00:00:00,Rural,Féminin,Agriculture et peche,Délégation de Fouchana,239
28001579,2014-01-01 00:00:00,Rural,Féminin,Mines  et énergie,Délégation de Fouchana,15
28001579,2014-01-01 00:00:00,Rural,Féminin,Industrie manufacturière,Délégation de Fouchana,2033
28001579,2014-01-01 00:00:00,Rural,Féminin,Batiment et travaux publiques,Délégation de Fouchana,25
28001579,2014-01-01 00:00:00,Rural,Féminin,Commerce,Délégation de Fouchana,369
28001579,2014-01-01 00:00:00,Rural,Féminin,Transport,Délégation de Fouchana,19
28001579,2014-01-01 00:00:00,Rural,Féminin,"Education, Santé et services administratifs",Délégation de Fouchana,434
28001579,2014-01-01 00:00:00,Rural,Féminin,Autres services,Délégation de Fouchana,222
28001579,2014-01-01 00:00:00,Rural,Féminin,Non Declaré,Délégation de Fouchana,8
28001579,2014-01-01 00:00:00,Communal,Masculin,Population occupée agée de 15 ans et plus,Délégation de Mornag,8876
28001579,2014-01-01 00:00:00,Communal,Masculin,Agriculture et peche,Délégation de Mornag,885
28001579,2014-01-01 00:00:00,Communal,Masculin,Mines  et énergie,Délégation de Mornag,171
28001579,2014-01-01 00:00:00,Communal,Masculin,Industrie manufacturière,Délégation de Mornag,1739
28001579,2014-01-01 00:00:00,Communal,Masculin,Batiment et travaux publiques,Délégation de Mornag,1243
28001579,2014-01-01 00:00:00,Communal,Masculin,Commerce,Délégation de Mornag,1382
28001579,2014-01-01 00:00:00,Communal,Masculin,Transport,Délégation de Mornag,822
28001579,2014-01-01 00:00:00,Communal,Masculin,"Education, Santé et services administratifs",Délégation de Mornag,1558
28001579,2014-01-01 00:00:00,Communal,Masculin,Autres services,Délégation de Mornag,1065
28001579,2014-01-01 00:00:00,Communal,Masculin,Non Declaré,Délégation de Mornag,11
28001579,2014-01-01 00:00:00,Communal,Féminin,Population occupée agée de 15 ans et plus,Délégation de Mornag,3450
28001579,2014-01-01 00:00:00,Communal,Féminin,Agriculture et peche,Délégation de Mornag,402
28001579,2014-01-01 00:00:00,Communal,Féminin,Mines  et énergie,Délégation de Mornag,23
28001579,2014-01-01 00:00:00,Communal,Féminin,Industrie manufacturière,Délégation de Mornag,1054
28001579,2014-01-01 00:00:00,Communal,Féminin,Batiment et travaux publiques,Délégation de Mornag,35
28001579,2014-01-01 00:00:00,Communal,Féminin,Commerce,Délégation de Mornag,357
28001579,2014-01-01 00:00:00,Communal,Féminin,Transport,Délégation de Mornag,48
28001579,2014-01-01 00:00:00,Communal,Féminin,"Education, Santé et services administratifs",Délégation de Mornag,1065
28001579,2014-01-01 00:00:00,Communal,Féminin,Autres services,Délégation de Mornag,455
28001579,2014-01-01 00:00:00,Communal,Féminin,Non Declaré,Délégation de Mornag,11
28001579,2014-01-01 00:00:00,Rural,Masculin,Population occupée agée de 15 ans et plus,Délégation de Mornag,5665
28001579,2014-01-01 00:00:00,Rural,Masculin,Agriculture et peche,Délégation de Mornag,1692
28001579,2014-01-01 00:00:00,Rural,Masculin,Mines  et énergie,Délégation de Mornag,77
28001579,2014-01-01 00:00:00,Rural,Masculin,Industrie manufacturière,Délégation de Mornag,1129
28001579,2014-01-01 00:00:00,Rural,Masculin,Batiment et travaux publiques,Délégation de Mornag,679
28001579,2014-01-01 00:00:00,Rural,Masculin,Commerce,Délégation de Mornag,701
28001579,2014-01-01 00:00:00,Rural,Masculin,Transport,Délégation de Mornag,506
28001579,2014-01-01 00:00:00,Rural,Masculin,"Education, Santé et services administratifs",Délégation de Mornag,586
28001579,2014-01-01 00:00:00,Rural,Masculin,Autres services,Délégation de Mornag,287
28001579,2014-01-01 00:00:00,Rural,Masculin,Non Declaré,Délégation de Mornag,8
28001579,2014-01-01 00:00:00,Rural,Féminin,Population occupée agée de 15 ans et plus,Délégation de Mornag,1411
28001579,2014-01-01 00:00:00,Rural,Féminin,Agriculture et peche,Délégation de Mornag,470
28001579,2014-01-01 00:00:00,Rural,Féminin,Mines  et énergie,Délégation de Mornag,9
28001579,2014-01-01 00:00:00,Rural,Féminin,Industrie manufacturière,Délégation de Mornag,491
28001579,2014-01-01 00:00:00,Rural,Féminin,Batiment et travaux publiques,Délégation de Mornag,15
28001579,2014-01-01 00:00:00,Rural,Féminin,Commerce,Délégation de Mornag,127
28001579,2014-01-01 00:00:00,Rural,Féminin,Transport,Délégation de Mornag,9
28001579,2014-01-01 00:00:00,Rural,Féminin,"Education, Santé et services administratifs",Délégation de Mornag,209
28001579,2014-01-01 00:00:00,Rural,Féminin,Autres services,Délégation de Mornag,78
28001579,2014-01-01 00:00:00,Rural,Féminin,Non Declaré,Délégation de Mornag,3
28001579,2014-01-01 00:00:00,Communal,Masculin,Population occupée agée de 15 ans et plus,Délégation de Mannouba,13023
28001579,2014-01-01 00:00:00,Communal,Masculin,Agriculture et peche,Délégation de Mannouba,139
28001579,2014-01-01 00:00:00,Communal,Masculin,Mines  et énergie,Délégation de Mannouba,313
28001579,2014-01-01 00:00:00,Communal,Masculin,Industrie manufacturière,Délégation de Mannouba,1507
28001579,2014-01-01 00:00:00,Communal,Masculin,Batiment et travaux publiques,Délégation de Mannouba,1025
28001579,2014-01-01 00:00:00,Communal,Masculin,Commerce,Délégation de Mannouba,2110
28001579,2014-01-01 00:00:00,Communal,Masculin,Transport,Délégation de Mannouba,1230
28001579,2014-01-01 00:00:00,Communal,Masculin,"Education, Santé et services administratifs",Délégation de Mannouba,4535
28001579,2014-01-01 00:00:00,Communal,Masculin,Autres services,Délégation de Mannouba,2140
28001579,2014-01-01 00:00:00,Communal,Masculin,Non Declaré,Délégation de Mannouba,24
28001579,2014-01-01 00:00:00,Communal,Féminin,Population occupée agée de 15 ans et plus,Délégation de Mannouba,7245
28001579,2014-01-01 00:00:00,Communal,Féminin,Agriculture et peche,Délégation de Mannouba,18
28001579,2014-01-01 00:00:00,Communal,Féminin,Mines  et énergie,Délégation de Mannouba,84
28001579,2014-01-01 00:00:00,Communal,Féminin,Industrie manufacturière,Délégation de Mannouba,884
28001579,2014-01-01 00:00:00,Communal,Féminin,Batiment et travaux publiques,Délégation de Mannouba,55
28001579,2014-01-01 00:00:00,Communal,Féminin,Commerce,Délégation de Mannouba,614
28001579,2014-01-01 00:00:00,Communal,Féminin,Transport,Délégation de Mannouba,138
28001579,2014-01-01 00:00:00,Communal,Féminin,"Education, Santé et services administratifs",Délégation de Mannouba,4286
28001579,2014-01-01 00:00:00,Communal,Féminin,Autres services,Délégation de Mannouba,1151
28001579,2014-01-01 00:00:00,Communal,Féminin,Non Declaré,Délégation de Mannouba,15
28001579,2014-01-01 00:00:00,Communal,Masculin,Population occupée agée de 15 ans et plus,Délégation de Douar Hicher,18476
28001579,2014-01-01 00:00:00,Communal,Masculin,Agriculture et peche,Délégation de Douar Hicher,145
28001579,2014-01-01 00:00:00,Communal,Masculin,Mines  et énergie,Délégation de Douar Hicher,385
28001579,2014-01-01 00:00:00,Communal,Masculin,Industrie manufacturière,Délégation de Douar Hicher,3137
28001579,2014-01-01 00:00:00,Communal,Masculin,Batiment et travaux publiques,Délégation de Douar Hicher,4563
28001579,2014-01-01 00:00:00,Communal,Masculin,Commerce,Délégation de Douar Hicher,2767
28001579,2014-01-01 00:00:00,Communal,Masculin,Transport,Délégation de Douar Hicher,1251
28001579,2014-01-01 00:00:00,Communal,Masculin,"Education, Santé et services administratifs",Délégation de Douar Hicher,4123
28001579,2014-01-01 00:00:00,Communal,Masculin,Autres services,Délégation de Douar Hicher,2092
28001579,2014-01-01 00:00:00,Communal,Masculin,Non Declaré,Délégation de Douar Hicher,13
28001579,2014-01-01 00:00:00,Communal,Féminin,Population occupée agée de 15 ans et plus,Délégation de Douar Hicher,7620
28001579,2014-01-01 00:00:00,Communal,Féminin,Agriculture et peche,Délégation de Douar Hicher,21
28001579,2014-01-01 00:00:00,Communal,Féminin,Mines  et énergie,Délégation de Douar Hicher,36
28001579,2014-01-01 00:00:00,Communal,Féminin,Industrie manufacturière,Délégation de Douar Hicher,3174
28001579,2014-01-01 00:00:00,Communal,Féminin,Batiment et travaux publiques,Délégation de Douar Hicher,52
28001579,2014-01-01 00:00:00,Communal,Féminin,Commerce,Délégation de Douar Hicher,649
28001579,2014-01-01 00:00:00,Communal,Féminin,Transport,Délégation de Douar Hicher,71
28001579,2014-01-01 00:00:00,Communal,Féminin,"Education, Santé et services administratifs",Délégation de Douar Hicher,2094
28001579,2014-01-01 00:00:00,Communal,Féminin,Autres services,Délégation de Douar Hicher,1516
28001579,2014-01-01 00:00:00,Communal,Féminin,Non Declaré,Délégation de Douar Hicher,7
