Indicateurs: Clé,Date,Milieu,Sexe,trancheAge,Regions,FaitsValeur
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Echebika,13
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Echebika,34
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Echebika,14
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Echebika,9
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Echebika,3
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Echebika,2
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Echebika,3
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Echebika,3
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Echebika,2
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Echebika,3
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Echebika,17
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Echebika,19
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Echebika,17
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Echebika,1
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Echebika,4
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Echebika,0
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Echebika,1
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Echebika,0
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Echebika,128
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Echebika,173
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Echebika,180
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Echebika,120
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Echebika,86
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Echebika,52
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Echebika,38
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Echebika,61
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Echebika,22
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Echebika,57
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Echebika,113
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Echebika,152
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Echebika,68
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Echebika,39
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Echebika,32
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Echebika,17
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Echebika,23
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Echebika,6
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Hajeb el Ayoun,38
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Hajeb el Ayoun,55
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Hajeb el Ayoun,86
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Hajeb el Ayoun,37
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Hajeb el Ayoun,19
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Hajeb el Ayoun,8
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Hajeb el Ayoun,14
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Hajeb el Ayoun,12
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Hajeb el Ayoun,5
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Hajeb el Ayoun,22
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Hajeb el Ayoun,44
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Hajeb el Ayoun,81
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Hajeb el Ayoun,44
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Hajeb el Ayoun,24
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Hajeb el Ayoun,22
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Hajeb el Ayoun,12
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Hajeb el Ayoun,11
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Hajeb el Ayoun,0
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Hajeb el Ayoun,110
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Hajeb el Ayoun,138
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Hajeb el Ayoun,134
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Hajeb el Ayoun,75
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Hajeb el Ayoun,72
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Hajeb el Ayoun,64
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Hajeb el Ayoun,55
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Hajeb el Ayoun,67
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Hajeb el Ayoun,38
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Hajeb el Ayoun,69
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Hajeb el Ayoun,87
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Hajeb el Ayoun,96
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Hajeb el Ayoun,46
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Hajeb el Ayoun,38
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Hajeb el Ayoun,27
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Hajeb el Ayoun,26
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Hajeb el Ayoun,26
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Hajeb el Ayoun,10
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Nasrallah,46
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Nasrallah,71
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Nasrallah,85
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Nasrallah,57
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Nasrallah,48
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Nasrallah,19
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Nasrallah,12
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Nasrallah,22
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Nasrallah,16
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Nasrallah,27
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Nasrallah,57
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Nasrallah,94
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Nasrallah,77
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Nasrallah,31
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Nasrallah,24
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Nasrallah,25
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Nasrallah,30
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Nasrallah,12
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Nasrallah,82
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Nasrallah,138
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Nasrallah,139
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Nasrallah,108
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Nasrallah,71
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Nasrallah,56
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Nasrallah,42
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Nasrallah,90
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Nasrallah,19
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Nasrallah,57
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Nasrallah,112
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Nasrallah,109
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Nasrallah,64
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Nasrallah,44
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Nasrallah,25
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Nasrallah,17
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Nasrallah,31
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Nasrallah,13
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Echrarda,18
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Echrarda,18
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Echrarda,6
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Echrarda,10
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Echrarda,4
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Echrarda,4
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Echrarda,4
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Echrarda,5
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Echrarda,4
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Echrarda,14
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Echrarda,11
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Echrarda,13
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Echrarda,4
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Echrarda,8
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Echrarda,7
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Echrarda,5
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Echrarda,7
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Echrarda,2
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Echrarda,99
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Echrarda,86
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Echrarda,91
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Echrarda,91
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Echrarda,64
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Echrarda,46
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Echrarda,54
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Echrarda,82
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Echrarda,30
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Echrarda,34
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Echrarda,82
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Echrarda,100
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Echrarda,52
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Echrarda,31
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Echrarda,23
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Echrarda,19
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Echrarda,20
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Echrarda,8
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Bouhajla,19
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Bouhajla,71
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Bouhajla,59
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Bouhajla,31
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Bouhajla,17
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Bouhajla,12
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Bouhajla,5
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Bouhajla,5
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Bouhajla,1
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Bouhajla,10
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Bouhajla,36
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Bouhajla,66
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Bouhajla,44
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Bouhajla,14
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Bouhajla,11
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Bouhajla,4
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Bouhajla,3
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Bouhajla,4
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Bouhajla,268
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Bouhajla,355
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Bouhajla,321
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Bouhajla,248
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Bouhajla,171
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Bouhajla,132
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Bouhajla,85
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Bouhajla,142
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Bouhajla,58
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Bouhajla,113
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Bouhajla,195
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Bouhajla,208
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Bouhajla,112
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Bouhajla,81
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Bouhajla,80
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Bouhajla,44
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Bouhajla,74
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Bouhajla,61
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Kasserine Nord,263
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Kasserine Nord,711
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Kasserine Nord,917
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Kasserine Nord,643
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Kasserine Nord,280
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Kasserine Nord,154
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Kasserine Nord,90
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Kasserine Nord,144
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Kasserine Nord,56
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Kasserine Nord,177
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Kasserine Nord,578
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Kasserine Nord,897
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Kasserine Nord,641
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Kasserine Nord,361
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Kasserine Nord,189
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Kasserine Nord,111
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Kasserine Nord,119
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Kasserine Nord,26
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Kasserine Nord,13
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Kasserine Nord,24
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Kasserine Nord,22
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Kasserine Nord,18
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Kasserine Nord,14
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Kasserine Nord,3
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Kasserine Nord,2
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Kasserine Nord,4
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Kasserine Nord,2
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Kasserine Nord,9
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Kasserine Nord,25
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Kasserine Nord,24
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Kasserine Nord,16
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Kasserine Nord,13
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Kasserine Nord,3
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Kasserine Nord,2
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Kasserine Nord,2
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Kasserine Nord,2
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Kasserine Sud,79
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Kasserine Sud,149
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Kasserine Sud,172
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Kasserine Sud,101
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Kasserine Sud,60
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Kasserine Sud,28
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Kasserine Sud,26
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Kasserine Sud,35
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Kasserine Sud,12
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Kasserine Sud,38
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Kasserine Sud,66
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Kasserine Sud,130
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Kasserine Sud,68
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Kasserine Sud,36
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Kasserine Sud,20
